,artist,song_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
4435,Michael Jackson,Don't Stop 'Til You Get Enough,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,audio_features,46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ,365467,4
4436,Michael Jackson,Smooth Criminal - 2012 Remaster,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/tracks/2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/audio-analysis/2bCQHF9gdG5BNDVuEIEnNk,257760,4
4437,Michael Jackson,Remember the Time,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002,audio_features,4jnFqNWeJCeCRHc4HCdxfd,https://api.spotify.com/v1/tracks/4jnFqNWeJCeCRHc4HCdxfd,https://api.spotify.com/v1/audio-analysis/4jnFqNWeJCeCRHc4HCdxfd,239227,4
4438,Michael Jackson,P.Y.T. (Pretty Young Thing),spotify:track:1CgmY8fVN7kstVDZmsdM5k,0.894,0.67,11,-9.406,0,0.0474,0.172,0.000363,0.0691,0.961,127.209,audio_features,1CgmY8fVN7kstVDZmsdM5k,https://api.spotify.com/v1/tracks/1CgmY8fVN7kstVDZmsdM5k,https://api.spotify.com/v1/audio-analysis/1CgmY8fVN7kstVDZmsdM5k,239027,4
4439,Michael Jackson,Thriller,spotify:track:3S2R0EVwBSAVMd5UMgKTL0,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.000187,0.914,0.813,118.459,audio_features,3S2R0EVwBSAVMd5UMgKTL0,https://api.spotify.com/v1/tracks/3S2R0EVwBSAVMd5UMgKTL0,https://api.spotify.com/v1/audio-analysis/3S2R0EVwBSAVMd5UMgKTL0,357267,4
4440,Michael Jackson,Heaven Can Wait,spotify:track:1AZXNAVDD9ZFIEKySgflFz,0.706,0.685,11,-3.669,1,0.0837,0.56,0.0,0.22,0.444,117.448,audio_features,1AZXNAVDD9ZFIEKySgflFz,https://api.spotify.com/v1/tracks/1AZXNAVDD9ZFIEKySgflFz,https://api.spotify.com/v1/audio-analysis/1AZXNAVDD9ZFIEKySgflFz,288533,4
4441,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,spotify:track:0sKlV58cODrjxGFOyf9IXY,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4
4442,Michael Jackson,You Rock My World,spotify:track:1Lhwn4PqeGpM4LTVUowW76,0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95.0,audio_features,1Lhwn4PqeGpM4LTVUowW76,https://api.spotify.com/v1/tracks/1Lhwn4PqeGpM4LTVUowW76,https://api.spotify.com/v1/audio-analysis/1Lhwn4PqeGpM4LTVUowW76,337733,4
4443,Michael Jackson,Human Nature,spotify:track:4cgjA7B4fJBHyB9Ya2bu0t,0.628,0.409,2,-14.348,1,0.0306,0.498,0.00565,0.29,0.755,93.005,audio_features,4cgjA7B4fJBHyB9Ya2bu0t,https://api.spotify.com/v1/tracks/4cgjA7B4fJBHyB9Ya2bu0t,https://api.spotify.com/v1/audio-analysis/4cgjA7B4fJBHyB9Ya2bu0t,246040,4
4444,Michael Jackson,Love Never Felt So Good,spotify:track:48td6xvpokdYwvbl3JIiXP,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,audio_features,48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,246027,4
4445,Michael Jackson,They Don't Care About Us,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,audio_features,3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/tracks/3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/audio-analysis/3wuCCNCnBhJlwkIJTBZFiv,284160,4
4446,Michael Jackson,Off the Wall,spotify:track:3zYpRGnnoegSpt3SguSo3W,0.827,0.595,3,-13.909,0,0.0565,0.182,0.0,0.0785,0.921,118.741,audio_features,3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/tracks/3zYpRGnnoegSpt3SguSo3W,https://api.spotify.com/v1/audio-analysis/3zYpRGnnoegSpt3SguSo3W,246000,4
4447,Michael Jackson,One Day In Your Life,spotify:track:2un2tDMnUzfkpApek24I8C,0.165,0.57,4,-8.498,1,0.0393,0.69,0.0418,0.298,0.208,160.632,audio_features,2un2tDMnUzfkpApek24I8C,https://api.spotify.com/v1/tracks/2un2tDMnUzfkpApek24I8C,https://api.spotify.com/v1/audio-analysis/2un2tDMnUzfkpApek24I8C,255733,4
4448,Michael Jackson,Rockin' Robin,spotify:track:5TBVo9jwW9q0gb7DNRNKtl,0.6,0.804,10,-5.527,1,0.156,0.32,4.05e-06,0.314,0.965,173.397,audio_features,5TBVo9jwW9q0gb7DNRNKtl,https://api.spotify.com/v1/tracks/5TBVo9jwW9q0gb7DNRNKtl,https://api.spotify.com/v1/audio-analysis/5TBVo9jwW9q0gb7DNRNKtl,151840,4
4449,Michael Jackson,Man in the Mirror - 2012 Remaster,spotify:track:1kiNatIrwDusOZfR29W0LJ,0.808,0.812,8,-5.012,1,0.0381,0.52,7.91e-05,0.134,0.269,100.331,audio_features,1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/tracks/1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/audio-analysis/1kiNatIrwDusOZfR29W0LJ,318680,4
4450,Michael Jackson,Baby Be Mine,spotify:track:6XYbMGvtl6tlPoGWaiH7EY,0.843,0.483,11,-10.288,0,0.095,0.0848,7.63e-06,0.0741,0.665,109.588,audio_features,6XYbMGvtl6tlPoGWaiH7EY,https://api.spotify.com/v1/tracks/6XYbMGvtl6tlPoGWaiH7EY,https://api.spotify.com/v1/audio-analysis/6XYbMGvtl6tlPoGWaiH7EY,260667,4
4451,Michael Jackson,Black or White - Single Version,spotify:track:6wdviVWctiZnY6tVn6bh6A,0.759,0.927,9,-2.768,1,0.051,0.11,0.029,0.374,0.96,115.075,audio_features,6wdviVWctiZnY6tVn6bh6A,https://api.spotify.com/v1/tracks/6wdviVWctiZnY6tVn6bh6A,https://api.spotify.com/v1/audio-analysis/6wdviVWctiZnY6tVn6bh6A,198507,4
4452,Michael Jackson,Butterflies,spotify:track:0rT9f5BSZrZ6DvzfBEckG0,0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1e-06,0.11,0.545,89.99,audio_features,0rT9f5BSZrZ6DvzfBEckG0,https://api.spotify.com/v1/tracks/0rT9f5BSZrZ6DvzfBEckG0,https://api.spotify.com/v1/audio-analysis/0rT9f5BSZrZ6DvzfBEckG0,279160,4
4453,Michael Jackson,Bad - 2012 Remaster,spotify:track:5lWFrW5T3JtxVCLDb7etPu,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091,audio_features,5lWFrW5T3JtxVCLDb7etPu,https://api.spotify.com/v1/tracks/5lWFrW5T3JtxVCLDb7etPu,https://api.spotify.com/v1/audio-analysis/5lWFrW5T3JtxVCLDb7etPu,247360,4
4454,Michael Jackson,Man in the Mirror,spotify:track:2u2udGmop1z67EPpr91km7,0.794,0.798,8,-5.639,1,0.0366,0.429,1.16e-05,0.118,0.265,100.338,audio_features,2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/tracks/2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/audio-analysis/2u2udGmop1z67EPpr91km7,319307,4
4455,Michael Jackson,The Girl Is Mine (with Paul McCartney),spotify:track:4IT6vDuKprKl6jyVndlY8V,0.681,0.527,9,-10.422,1,0.0561,0.225,0.0,0.0989,0.707,81.425,audio_features,4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/tracks/4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/audio-analysis/4IT6vDuKprKl6jyVndlY8V,222333,4
4456,Michael Jackson,You Are Not Alone,spotify:track:3AoeaZs8dFemFJr3JdzOL0,0.651,0.402,11,-9.303,1,0.028,0.639,7.73e-05,0.0765,0.258,119.873,audio_features,3AoeaZs8dFemFJr3JdzOL0,https://api.spotify.com/v1/tracks/3AoeaZs8dFemFJr3JdzOL0,https://api.spotify.com/v1/audio-analysis/3AoeaZs8dFemFJr3JdzOL0,345600,4
4457,Michael Jackson,Black or White,spotify:track:7EsjkelQuoUlJXEw7SeVV4,0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,audio_features,7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/tracks/7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/audio-analysis/7EsjkelQuoUlJXEw7SeVV4,254933,4
4458,Michael Jackson,The Lady in My Life,spotify:track:07L1pzoVerhRSSaDGZHrKy,0.662,0.344,9,-13.93,0,0.0487,0.369,0.000109,0.0589,0.436,146.016,audio_features,07L1pzoVerhRSSaDGZHrKy,https://api.spotify.com/v1/tracks/07L1pzoVerhRSSaDGZHrKy,https://api.spotify.com/v1/audio-analysis/07L1pzoVerhRSSaDGZHrKy,300107,4
4459,Michael Jackson,Wanna Be Startin' Somethin',spotify:track:1hu2s7qkm5bo03eODpRQO3,0.842,0.872,9,-8.234,1,0.0455,0.0259,0.419,0.0573,0.906,122.111,audio_features,1hu2s7qkm5bo03eODpRQO3,https://api.spotify.com/v1/tracks/1hu2s7qkm5bo03eODpRQO3,https://api.spotify.com/v1/audio-analysis/1hu2s7qkm5bo03eODpRQO3,363400,4
4460,Michael Jackson,I Can't Help It,spotify:track:1HibhNhwk2tljwC4BGGLXV,0.684,0.394,5,-19.075,0,0.0908,0.704,5.76e-06,0.178,0.429,100.068,audio_features,1HibhNhwk2tljwC4BGGLXV,https://api.spotify.com/v1/tracks/1HibhNhwk2tljwC4BGGLXV,https://api.spotify.com/v1/audio-analysis/1HibhNhwk2tljwC4BGGLXV,269333,4
4461,Michael Jackson,Dirty Diana,spotify:track:6JZYMxvcoeLD4IifJPvDux,0.741,0.799,3,-4.56,1,0.062,0.239,0.000795,0.421,0.348,131.383,audio_features,6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/tracks/6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/audio-analysis/6JZYMxvcoeLD4IifJPvDux,280600,4
4462,David Bowie,Starman - 2012 Remaster,spotify:track:0pQskrTITgmCMyr85tb9qq,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,audio_features,0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq,254293,4
4463,David Bowie,Rebel Rebel - 2016 Remaster,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,audio_features,2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY,274747,4
4464,David Bowie,Heroes - 2017 Remaster,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
4465,David Bowie,Space Oddity - 2015 Remaster,spotify:track:72Z17vmmeQKAg8bptWvpVG,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4
4466,David Bowie,Moonage Daydream - 2012 Remaster,spotify:track:6mib3N4E8PZHAGQ3xy7bho,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,audio_features,6mib3N4E8PZHAGQ3xy7bho,https://api.spotify.com/v1/tracks/6mib3N4E8PZHAGQ3xy7bho,https://api.spotify.com/v1/audio-analysis/6mib3N4E8PZHAGQ3xy7bho,279693,4
4467,David Bowie,Let's Dance - 2018 Remaster,spotify:track:3ix6K4wZY29bCujrSznwFZ,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,audio_features,3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/tracks/3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/audio-analysis/3ix6K4wZY29bCujrSznwFZ,457676,4
4468,David Bowie,Modern Love - 2018 Remaster,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,0.358,0.938,0,-5.577,1,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,audio_features,3gxEZXUjrNbl3TlSrTGbR5,https://api.spotify.com/v1/tracks/3gxEZXUjrNbl3TlSrTGbR5,https://api.spotify.com/v1/audio-analysis/3gxEZXUjrNbl3TlSrTGbR5,288339,4
4469,David Bowie,Changes - 2015 Remaster,spotify:track:0LrwgdLsFaWh9VXIjBRe8t,0.559,0.308,0,-11.75,1,0.0376,0.505,0.0,0.109,0.414,113.633,audio_features,0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/tracks/0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/audio-analysis/0LrwgdLsFaWh9VXIjBRe8t,217747,4
4470,David Bowie,Life on Mars? - 2015 Remaster,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,0.445,0.384,10,-14.642,1,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,audio_features,3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N,235987,4
4471,David Bowie,Golden Years - 2016 Remaster,spotify:track:4JRem7xHp2l0kmUvt9zCKu,0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287,audio_features,4JRem7xHp2l0kmUvt9zCKu,https://api.spotify.com/v1/tracks/4JRem7xHp2l0kmUvt9zCKu,https://api.spotify.com/v1/audio-analysis/4JRem7xHp2l0kmUvt9zCKu,243280,4
4472,David Bowie,Young Americans - 2016 Remaster,spotify:track:7uPmQttafLiJyju14JREY4,0.614,0.763,4,-8.949,0,0.133,0.171,0.0,0.119,0.885,84.236,audio_features,7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/tracks/7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/audio-analysis/7uPmQttafLiJyju14JREY4,313707,4
4473,David Bowie,Ziggy Stardust - 2012 Remaster,spotify:track:5IyL3XOaRPpTgxVjRIAxXU,0.515,0.554,7,-11.616,1,0.0784,0.0478,0.0,0.219,0.509,80.146,audio_features,5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/tracks/5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/audio-analysis/5IyL3XOaRPpTgxVjRIAxXU,193880,4
4474,David Bowie,The Man Who Sold the World - 2015 Remaster,spotify:track:4mWahKerLaVddUjb8d1Q4Q,0.474,0.387,2,-14.416,0,0.0305,0.642,0.00557,0.143,0.545,118.486,audio_features,4mWahKerLaVddUjb8d1Q4Q,https://api.spotify.com/v1/tracks/4mWahKerLaVddUjb8d1Q4Q,https://api.spotify.com/v1/audio-analysis/4mWahKerLaVddUjb8d1Q4Q,241347,4
4475,David Bowie,Fame - 2016 Remaster,spotify:track:1PehfITh0TTRx3LkDdV4h3,0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1,audio_features,1PehfITh0TTRx3LkDdV4h3,https://api.spotify.com/v1/tracks/1PehfITh0TTRx3LkDdV4h3,https://api.spotify.com/v1/audio-analysis/1PehfITh0TTRx3LkDdV4h3,261373,4
4476,David Bowie,Let's Dance - 2002 Remaster,spotify:track:4cVHMHgmWgudD399ZdhQ3L,0.654,0.641,8,-9.771,1,0.0482,0.00535,0.00321,0.209,0.794,114.696,audio_features,4cVHMHgmWgudD399ZdhQ3L,https://api.spotify.com/v1/tracks/4cVHMHgmWgudD399ZdhQ3L,https://api.spotify.com/v1/audio-analysis/4cVHMHgmWgudD399ZdhQ3L,247600,4
4477,David Bowie,Suffragette City - 2012 Remaster,spotify:track:3YZa4IzxK2UtEKTvdTgsi8,0.455,0.883,2,-9.159,1,0.0384,0.368,0.0,0.277,0.782,142.638,audio_features,3YZa4IzxK2UtEKTvdTgsi8,https://api.spotify.com/v1/tracks/3YZa4IzxK2UtEKTvdTgsi8,https://api.spotify.com/v1/audio-analysis/3YZa4IzxK2UtEKTvdTgsi8,208413,4
4478,David Bowie,Sound and Vision - 2017 Remaster,spotify:track:1vP2JEXRsGrFbwOZ0foOQ5,0.667,0.804,2,-8.583,1,0.0398,0.0328,0.0544,0.0632,0.759,105.799,audio_features,1vP2JEXRsGrFbwOZ0foOQ5,https://api.spotify.com/v1/tracks/1vP2JEXRsGrFbwOZ0foOQ5,https://api.spotify.com/v1/audio-analysis/1vP2JEXRsGrFbwOZ0foOQ5,184382,4
4479,David Bowie,Ashes to Ashes - 2017 Remaster,spotify:track:37CRPk0L5ZpfPeePEPwE0t,0.71,0.743,1,-10.553,1,0.0507,0.273,0.000406,0.258,0.866,120.277,audio_features,37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/tracks/37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/audio-analysis/37CRPk0L5ZpfPeePEPwE0t,266160,4
4480,David Bowie,Magic Dance,spotify:track:4EHZ571PqEo5hH4HSegSA3,0.735,0.854,9,-6.185,1,0.0466,0.0194,0.0,0.138,0.714,105.945,audio_features,4EHZ571PqEo5hH4HSegSA3,https://api.spotify.com/v1/tracks/4EHZ571PqEo5hH4HSegSA3,https://api.spotify.com/v1/audio-analysis/4EHZ571PqEo5hH4HSegSA3,252657,4
4481,David Bowie,China Girl - 2018 Remaster,spotify:track:5Ei9o2fHEnfHb84YrPuz4v,0.651,0.699,4,-7.867,0,0.0277,0.039,0.0659,0.124,0.832,133.793,audio_features,5Ei9o2fHEnfHb84YrPuz4v,https://api.spotify.com/v1/tracks/5Ei9o2fHEnfHb84YrPuz4v,https://api.spotify.com/v1/audio-analysis/5Ei9o2fHEnfHb84YrPuz4v,333817,4
4482,David Bowie,As The World Falls Down,spotify:track:2elAyF0DLb10MWj76pU6pP,0.633,0.642,9,-8.678,1,0.0234,0.473,0.0274,0.0792,0.418,98.612,audio_features,2elAyF0DLb10MWj76pU6pP,https://api.spotify.com/v1/tracks/2elAyF0DLb10MWj76pU6pP,https://api.spotify.com/v1/audio-analysis/2elAyF0DLb10MWj76pU6pP,290964,4
4483,David Bowie,Oh! You Pretty Things - 2015 Remaster,spotify:track:7Js4OF5MUb2bqJe09g4uQE,0.557,0.277,6,-9.92,1,0.035,0.797,0.0,0.0984,0.248,76.328,audio_features,7Js4OF5MUb2bqJe09g4uQE,https://api.spotify.com/v1/tracks/7Js4OF5MUb2bqJe09g4uQE,https://api.spotify.com/v1/audio-analysis/7Js4OF5MUb2bqJe09g4uQE,193987,4
4484,David Bowie,Five Years - 2012 Remaster,spotify:track:1JIzFhI9Lt5FyslawmHCBi,0.46,0.326,7,-10.699,1,0.0417,0.142,1.01e-05,0.0449,0.321,152.531,audio_features,1JIzFhI9Lt5FyslawmHCBi,https://api.spotify.com/v1/tracks/1JIzFhI9Lt5FyslawmHCBi,https://api.spotify.com/v1/audio-analysis/1JIzFhI9Lt5FyslawmHCBi,283753,3
4485,David Bowie,Queen Bitch - 2015 Remaster,spotify:track:2RDXq7AwoEpvrjsXe4zlUc,0.599,0.637,0,-13.083,1,0.0305,0.0248,0.0,0.0612,0.968,137.171,audio_features,2RDXq7AwoEpvrjsXe4zlUc,https://api.spotify.com/v1/tracks/2RDXq7AwoEpvrjsXe4zlUc,https://api.spotify.com/v1/audio-analysis/2RDXq7AwoEpvrjsXe4zlUc,200507,4
4486,David Bowie,Rock 'n' Roll Suicide - 2012 Remaster,spotify:track:1k5iH4KDKi56MFvlnrALNV,0.457,0.308,0,-11.474,1,0.0398,0.309,1.64e-06,0.107,0.271,103.11,audio_features,1k5iH4KDKi56MFvlnrALNV,https://api.spotify.com/v1/tracks/1k5iH4KDKi56MFvlnrALNV,https://api.spotify.com/v1/audio-analysis/1k5iH4KDKi56MFvlnrALNV,178266,3
4487,David Bowie,Dancing in the Street - 2002 Remaster,spotify:track:6FnuMo55jNECTDdS1nD5H0,0.6,0.816,4,-13.64,1,0.0431,0.117,0.0,0.126,0.744,130.99,audio_features,6FnuMo55jNECTDdS1nD5H0,https://api.spotify.com/v1/tracks/6FnuMo55jNECTDdS1nD5H0,https://api.spotify.com/v1/audio-analysis/6FnuMo55jNECTDdS1nD5H0,204787,4
4488,David Bowie,The Jean Genie - 2013 Remaster,spotify:track:6uZtMNTfU5u8w6fsnXeOdb,0.58,0.571,9,-9.116,1,0.0321,0.378,5.13e-06,0.358,0.818,128.15,audio_features,6uZtMNTfU5u8w6fsnXeOdb,https://api.spotify.com/v1/tracks/6uZtMNTfU5u8w6fsnXeOdb,https://api.spotify.com/v1/audio-analysis/6uZtMNTfU5u8w6fsnXeOdb,248013,4
4489,David Bowie,Soul Love - 2012 Remaster,spotify:track:1bo6xzrCrK7ocEirC5rrZk,0.573,0.404,2,-12.142,1,0.0626,0.0579,1.52e-06,0.217,0.709,72.906,audio_features,1bo6xzrCrK7ocEirC5rrZk,https://api.spotify.com/v1/tracks/1bo6xzrCrK7ocEirC5rrZk,https://api.spotify.com/v1/audio-analysis/1bo6xzrCrK7ocEirC5rrZk,214198,4
4490,David Bowie,Lady Stardust - 2012 Remaster,spotify:track:2ZWKuGuQ087pzwK4vO4E31,0.593,0.368,9,-12.257,1,0.0337,0.615,0.0,0.0905,0.484,128.8,audio_features,2ZWKuGuQ087pzwK4vO4E31,https://api.spotify.com/v1/tracks/2ZWKuGuQ087pzwK4vO4E31,https://api.spotify.com/v1/audio-analysis/2ZWKuGuQ087pzwK4vO4E31,201427,4
4491,David Bowie,Lady Grinning Soul - 2013 Remaster,spotify:track:3ZFurUI2qESabUHHyIlxa8,0.373,0.56,4,-8.419,1,0.0394,0.0326,0.000166,0.0795,0.167,93.208,audio_features,3ZFurUI2qESabUHHyIlxa8,https://api.spotify.com/v1/tracks/3ZFurUI2qESabUHHyIlxa8,https://api.spotify.com/v1/audio-analysis/3ZFurUI2qESabUHHyIlxa8,235255,4
4492,David Bowie,Lazarus,spotify:track:7rFN0DhIFPjAWG1EaHO2F0,0.659,0.667,9,-7.742,0,0.0291,0.0432,0.13,0.0863,0.486,129.981,audio_features,7rFN0DhIFPjAWG1EaHO2F0,https://api.spotify.com/v1/tracks/7rFN0DhIFPjAWG1EaHO2F0,https://api.spotify.com/v1/audio-analysis/7rFN0DhIFPjAWG1EaHO2F0,382387,4
4493,David Bowie,Scary Monsters (And Super Creeps) - 2017 Remaster,spotify:track:4mm9p1NTNBYnyA89jfss3Z,0.428,0.978,4,-8.725,1,0.0636,0.0244,0.007,0.169,0.301,142.905,audio_features,4mm9p1NTNBYnyA89jfss3Z,https://api.spotify.com/v1/tracks/4mm9p1NTNBYnyA89jfss3Z,https://api.spotify.com/v1/audio-analysis/4mm9p1NTNBYnyA89jfss3Z,313453,4
4494,David Bowie,Heroes - Single Version; 2002 Remaster,spotify:track:0drIOvDnBMUHKDXWPLecqk,0.506,0.766,7,-8.242,1,0.0304,0.0434,0.161,0.27,0.611,112.64,audio_features,0drIOvDnBMUHKDXWPLecqk,https://api.spotify.com/v1/tracks/0drIOvDnBMUHKDXWPLecqk,https://api.spotify.com/v1/audio-analysis/0drIOvDnBMUHKDXWPLecqk,217360,4
4495,David Bowie,It Ain't Easy - 2012 Remaster,spotify:track:0xRUwscEziliaWCsmq7n2w,0.503,0.279,2,-12.755,1,0.0281,0.0174,0.0,0.214,0.177,133.558,audio_features,0xRUwscEziliaWCsmq7n2w,https://api.spotify.com/v1/tracks/0xRUwscEziliaWCsmq7n2w,https://api.spotify.com/v1/audio-analysis/0xRUwscEziliaWCsmq7n2w,177775,4
4496,David Bowie,The Prettiest Star - 2013 Remaster,spotify:track:2tjskutXjrrfAyoSw4q4kb,0.566,0.559,5,-8.165,1,0.0334,0.215,0.00227,0.324,0.606,118.276,audio_features,2tjskutXjrrfAyoSw4q4kb,https://api.spotify.com/v1/tracks/2tjskutXjrrfAyoSw4q4kb,https://api.spotify.com/v1/audio-analysis/2tjskutXjrrfAyoSw4q4kb,211684,4
4497,David Bowie,Kooks - 2015 Remaster,spotify:track:1w3W1hz6xVUSWkbh0paMgs,0.606,0.278,9,-17.746,1,0.0378,0.501,0.0,0.121,0.694,127.163,audio_features,1w3W1hz6xVUSWkbh0paMgs,https://api.spotify.com/v1/tracks/1w3W1hz6xVUSWkbh0paMgs,https://api.spotify.com/v1/audio-analysis/1w3W1hz6xVUSWkbh0paMgs,173760,4
4498,David Bowie,Star - 2012 Remaster,spotify:track:5WfSHn8qVk1W3GJJQpETC1,0.452,0.856,0,-8.721,1,0.0448,0.178,3.32e-05,0.185,0.553,138.486,audio_features,5WfSHn8qVk1W3GJJQpETC1,https://api.spotify.com/v1/tracks/5WfSHn8qVk1W3GJJQpETC1,https://api.spotify.com/v1/audio-analysis/5WfSHn8qVk1W3GJJQpETC1,167551,4
4499,ZZ Top,Blue Jean Blues - 2005 Remaster,spotify:track:6Gyk7ZHfFWo3d8U7poUEPs,0.648,0.242,11,-11.319,0,0.0399,0.577,0.0124,0.104,0.294,130.885,audio_features,6Gyk7ZHfFWo3d8U7poUEPs,https://api.spotify.com/v1/tracks/6Gyk7ZHfFWo3d8U7poUEPs,https://api.spotify.com/v1/audio-analysis/6Gyk7ZHfFWo3d8U7poUEPs,282627,3
4500,ZZ Top,Can't Stop Rockin',spotify:track:7A1G4cFoivSdoryjH9w2z6,0.49,0.914,7,-12.24,1,0.0358,0.0167,0.00335,0.189,0.884,148.943,audio_features,7A1G4cFoivSdoryjH9w2z6,https://api.spotify.com/v1/tracks/7A1G4cFoivSdoryjH9w2z6,https://api.spotify.com/v1/audio-analysis/7A1G4cFoivSdoryjH9w2z6,181667,4
